Date,Benzene,CS2,Ozone,SO2,Toluene,Xylene,Wind Direction,Wind Speed,Wind Origin
10/2/15 18:10,2.5,2.5,26.91,2.5,2.5,2.5,70,7,ENE
10/2/15 18:15,2.5,2.5,21.84,2.5,2.5,2.5,78,6,ENE
10/2/15 18:20,2.5,2.5,17,2.5,2.5,2.5,79,9,ENE
10/2/15 18:25,2.5,2.5,20.61,2.5,2.5,2.5,93,8,E
10/2/15 18:30,2.5,2.5,24.08,2.5,5.94,2.5,92,7,E
10/2/15 18:35,2.5,2.5,25.01,2.5,2.5,2.5,111,6,ESE
10/2/15 18:40,2.5,2.5,24.21,2.5,2.5,2.5,99,6,E
10/2/15 18:45,2.5,2.5,29.21,2.5,2.5,2.5,129,6,SE
10/2/15 18:50,2.5,2.5,30.72,2.5,2.5,2.5,153,5,SSE
10/2/15 18:55,2.5,2.5,31.98,5.34,2.5,2.5,148,5,SSE
10/2/15 19:00,2.5,2.5,37.78,2.5,2.5,2.5,143,5,SE
10/2/15 19:05,2.5,2.5,35.97,2.5,2.5,2.5,108,4,ESE
10/2/15 19:10,2.5,2.5,38.1,2.5,2.5,2.5,104,4,ESE
10/2/15 19:15,2.5,2.5,37.72,2.5,2.5,2.5,80,4,E
10/2/15 19:20,2.5,2.5,36.57,2.5,2.5,2.5,98,6,E
10/2/15 19:25,2.5,2.5,35.23,2.5,2.5,2.5,111,8,ESE
10/2/15 19:30,2.5,2.5,34.51,2.5,2.5,2.5,112,6,ESE
10/2/15 19:35,2.5,2.5,32.99,2.5,2.5,2.5,114,7,ESE
10/2/15 19:40,2.5,2.5,32.54,2.5,2.5,2.5,132,6,SE
10/2/15 19:45,2.5,2.5,30.95,2.5,2.5,2.5,149,5,SSE
10/2/15 19:50,2.5,2.5,29.32,2.5,2.5,2.5,143,4,SE
10/2/15 19:55,2.5,2.5,28.19,2.5,2.5,2.5,164,4,SSE
10/2/15 20:00,2.5,2.5,27.08,2.5,2.5,2.5,152,4,SSE
10/2/15 20:05,2.5,2.5,26.09,2.5,2.5,2.5,157,3,SSE
10/2/15 20:10,2.5,2.5,25.7,2.5,2.5,2.5,105,5,ESE
10/2/15 20:15,2.5,2.5,25.81,2.5,2.5,2.5,124,6,ESE
10/2/15 20:20,2.5,2.5,25.73,2.5,2.5,2.5,138,6,SE
10/2/15 20:25,2.5,2.5,25.56,2.5,2.5,2.5,136,5,SE
10/2/15 20:30,2.5,2.5,25.4,2.5,2.5,2.5,147,6,SSE
10/2/15 20:35,2.5,2.5,24.67,2.5,2.5,2.5,147,4,SSE
10/2/15 20:40,2.5,2.5,24.29,2.5,2.5,2.5,146,4,SE
10/2/15 20:45,2.5,2.5,24.03,2.5,2.5,2.5,156,4,SSE
10/2/15 20:50,2.5,2.5,23.75,2.5,2.5,2.5,125,4,SE
10/2/15 20:55,2.5,2.5,24.33,2.5,2.5,2.5,125,6,SE
10/2/15 21:00,2.5,2.5,24.08,2.5,2.5,2.5,141,7,SE
10/2/15 21:05,2.5,2.5,23.18,2.5,2.5,2.5,138,9,SE
10/2/15 21:10,2.5,2.5,22.22,2.5,2.5,2.5,144,10,SE
10/2/15 21:15,2.5,2.5,22.97,2.5,2.5,2.5,148,11,SSE
10/2/15 21:20,2.5,2.5,25.48,2.5,2.5,2.5,148,11,SSE
10/2/15 21:25,2.5,2.5,27.63,2.5,2.5,2.5,144,12,SE
10/2/15 21:30,2.5,2.5,28.56,2.5,2.5,2.5,145,12,SE
10/2/15 21:35,2.5,2.5,29.57,2.5,2.5,2.5,147,10,SSE
10/2/15 21:40,2.5,2.5,30.93,2.5,2.5,2.5,148,9,SSE
10/2/15 21:45,2.5,2.5,32.28,2.5,2.5,2.5,147,9,SSE
10/2/15 21:50,2.5,2.5,33.08,2.5,2.5,2.5,150,11,SSE
10/2/15 21:55,2.5,2.5,33.55,2.5,2.5,2.5,151,10,SSE
10/2/15 22:00,2.5,2.5,34.76,2.5,2.5,2.5,152,8,SSE
10/2/15 22:05,2.5,2.5,35,2.5,2.5,2.5,153,7,SSE
10/2/15 22:10,2.5,2.5,35.04,2.5,2.5,2.5,155,8,SSE
10/2/15 22:15,2.5,2.5,35.81,2.5,2.5,2.5,151,9,SSE
10/2/15 22:20,2.5,2.5,35.74,2.5,2.5,2.5,149,7,SSE
10/2/15 22:25,2.5,2.5,35.81,2.5,2.5,2.5,151,7,SSE
10/2/15 22:30,2.5,2.5,35.59,2.5,2.5,2.5,154,7,SSE
10/2/15 22:35,2.5,2.5,35.76,2.5,2.5,2.5,154,8,SSE
10/2/15 22:40,2.5,2.5,35.82,2.5,2.5,2.5,153,9,SSE
10/2/15 22:45,2.5,2.5,36.12,2.5,2.5,2.5,152,8,SSE
10/2/15 22:50,2.5,2.5,35.84,2.5,2.5,2.5,154,9,SSE
10/2/15 22:55,2.5,2.5,35.7,2.5,2.5,2.5,156,10,SSE
10/2/15 23:00,2.5,2.5,34.84,2.5,2.5,2.5,150,10,SSE
10/2/15 23:05,2.5,2.5,35.59,2.5,2.5,2.5,154,9,SSE
10/2/15 23:10,2.5,2.5,36.16,2.5,2.5,2.5,157,9,SSE
10/2/15 23:15,2.5,2.5,36.57,2.5,2.5,2.5,156,8,SSE
10/2/15 23:20,2.5,2.5,37.22,2.5,2.5,2.5,155,9,SSE
10/2/15 23:25,2.5,2.5,36.88,2.5,2.5,2.5,155,8,SSE
10/2/15 23:30,2.5,2.5,37.32,2.5,2.5,2.5,153,8,SSE
10/2/15 23:35,2.5,2.5,37.14,2.5,2.5,2.5,158,8,SSE
10/2/15 23:40,2.5,2.5,37.16,2.5,2.5,2.5,157,7,SSE
10/2/15 23:45,2.5,2.5,37.22,2.5,2.5,2.5,156,7,SSE
10/2/15 23:50,2.5,2.5,36.71,2.5,2.5,2.5,154,9,SSE
10/2/15 23:55,2.5,2.5,36.71,2.5,2.5,2.5,155,8,SSE
10/3/15 0:00,2.5,2.5,36.48,2.5,2.5,2.5,154,9,SSE
10/3/15 0:05,2.5,2.5,37.16,2.5,2.5,2.5,154,8,SSE
10/3/15 0:10,2.5,2.5,36.28,2.5,2.5,2.5,156,7,SSE
10/3/15 0:15,2.5,2.5,36.54,2.5,2.5,2.5,157,8,SSE
10/3/15 0:20,2.5,2.5,36.64,2.5,2.5,2.5,158,8,SSE
10/3/15 0:25,2.5,2.5,37.21,2.5,2.5,2.5,154,9,SSE
10/3/15 0:30,2.5,2.5,37.45,2.5,2.5,2.5,159,8,SSE
10/3/15 0:35,2.5,2.5,37.17,2.5,2.5,2.5,154,8,SSE
10/3/15 0:40,2.5,2.5,37.62,2.5,2.5,2.5,160,7,SSE
10/3/15 0:45,2.5,2.5,37.6,2.5,2.5,2.5,153,8,SSE
10/3/15 0:50,2.5,2.5,37.41,2.5,2.5,2.5,151,10,SSE
10/3/15 0:55,2.5,2.5,37.23,2.5,2.5,2.5,159,9,SSE
10/3/15 1:00,2.5,2.5,37.64,2.5,2.5,2.5,161,8,SSE
10/3/15 1:05,2.5,2.5,37.76,2.5,2.5,2.5,159,6,SSE
10/3/15 1:10,2.5,2.5,37.97,2.5,2.5,2.5,169,8,SSE
10/3/15 1:15,2.5,2.5,38.08,2.5,2.5,2.5,156,7,SSE
10/3/15 1:20,2.5,2.5,38.03,2.5,2.5,2.5,162,7,SSE
10/3/15 1:25,2.5,2.5,37.23,2.5,2.5,2.5,157,8,SSE
10/3/15 1:30,2.5,2.5,36.58,2.5,2.5,2.5,152,8,SSE
10/3/15 1:35,2.5,2.5,37.49,2.5,2.5,2.5,149,8,SSE
10/3/15 1:40,2.5,2.5,37.01,2.5,2.5,2.5,155,9,SSE
10/3/15 1:45,2.5,2.5,36.44,2.5,2.5,2.5,152,10,SSE
10/3/15 1:50,2.5,2.5,36.33,2.5,2.5,2.5,153,9,SSE
10/3/15 1:55,2.5,2.5,36.3,2.5,2.5,2.5,157,7,SSE
10/3/15 2:00,2.5,2.5,36.39,2.5,2.5,2.5,163,7,SSE
10/3/15 2:05,2.5,2.5,36.06,2.5,2.5,2.5,166,8,SSE
10/3/15 2:10,2.5,2.5,35.9,2.5,2.5,2.5,164,10,SSE
10/3/15 2:15,2.5,2.5,36.31,2.5,2.5,2.5,155,11,SSE
10/3/15 2:20,2.5,2.5,36.98,2.5,2.5,2.5,161,9,SSE
10/3/15 2:25,2.5,2.5,37.41,2.5,2.5,2.5,162,9,SSE
10/3/15 2:30,2.5,2.5,37.72,2.5,2.5,2.5,160,10,SSE
10/3/15 2:35,2.5,2.5,38.62,2.5,2.5,2.5,153,9,SSE
10/3/15 2:40,2.5,2.5,38.32,2.5,2.5,2.5,154,8,SSE
10/3/15 2:45,2.5,2.5,38.08,2.5,2.5,2.5,156,8,SSE
10/3/15 2:50,2.5,2.5,37.82,2.5,2.5,2.5,157,8,SSE
10/3/15 2:55,2.5,2.5,37.82,2.5,2.5,2.5,163,9,SSE
10/3/15 3:00,2.5,2.5,37.9,2.5,2.5,2.5,160,9,SSE
10/3/15 3:05,2.5,2.5,37.75,2.5,2.5,2.5,165,9,SSE
10/3/15 3:10,2.5,2.5,37.66,2.5,2.5,2.5,168,9,SSE
10/3/15 3:15,2.5,2.5,37.85,2.5,2.5,2.5,164,9,SSE
10/3/15 3:20,2.5,2.5,37.37,2.5,2.5,2.5,164,9,SSE
10/3/15 3:25,2.5,2.5,37.42,2.5,2.5,2.5,159,9,SSE
10/3/15 3:30,2.5,2.5,37.87,2.5,2.5,2.5,165,9,SSE
10/3/15 3:35,2.5,2.5,38.84,2.5,2.5,2.5,162,9,SSE
10/3/15 3:40,2.5,2.5,38,2.5,2.5,2.5,163,9,SSE
10/3/15 3:45,2.5,2.5,38.04,2.5,2.5,2.5,160,9,SSE
10/3/15 3:50,2.5,2.5,38.99,2.5,2.5,2.5,155,10,SSE
10/3/15 3:55,2.5,2.5,39.13,2.5,2.5,2.5,161,9,SSE
10/3/15 4:00,2.5,2.5,37.91,2.5,2.5,2.5,163,6,SSE
10/3/15 4:05,2.5,2.5,37.8,2.5,2.5,2.5,171,7,S
10/3/15 4:10,2.5,2.5,37.22,2.5,2.5,2.5,181,7,S
10/3/15 4:15,2.5,2.5,37.53,2.5,2.5,2.5,164,7,SSE
10/3/15 4:20,2.5,2.5,37.76,2.5,2.5,2.5,163,7,SSE
10/3/15 4:25,2.5,2.5,36.95,2.5,2.5,2.5,158,6,SSE
10/3/15 4:30,2.5,2.5,37.93,2.5,2.5,2.5,165,5,SSE
10/3/15 4:35,2.5,2.5,36.93,2.5,2.5,2.5,164,7,SSE
10/3/15 4:40,2.5,2.5,36.28,2.5,2.5,2.5,162,7,SSE
10/3/15 4:45,2.5,2.5,36.19,2.5,2.5,2.5,159,6,SSE
10/3/15 4:50,2.5,2.5,35.68,2.5,2.5,2.5,153,8,SSE
10/3/15 4:55,2.5,2.5,36.17,2.5,2.5,2.5,155,9,SSE
10/3/15 5:00,2.5,2.5,36.33,2.5,2.5,2.5,157,8,SSE
10/3/15 5:05,2.5,2.5,36.55,2.5,2.5,2.5,156,6,SSE
10/3/15 5:10,2.5,2.5,35.66,2.5,2.5,2.5,156,7,SSE
10/3/15 5:15,2.5,2.5,36.42,2.5,2.5,2.5,159,8,SSE
10/3/15 5:20,2.5,2.5,36.88,2.5,2.5,2.5,157,9,SSE
10/3/15 5:25,2.5,2.5,37.03,2.5,2.5,2.5,160,7,SSE
10/3/15 5:30,2.5,2.5,38.14,2.5,2.5,2.5,163,7,SSE
10/3/15 5:35,2.5,2.5,37.2,2.5,2.5,2.5,158,7,SSE
10/3/15 5:40,2.5,2.5,36.93,2.5,2.5,2.5,158,7,SSE
10/3/15 5:45,2.5,2.5,37.36,2.5,2.5,2.5,152,8,SSE
10/3/15 5:50,2.5,2.5,37.48,2.5,2.5,2.5,156,8,SSE
10/3/15 5:55,2.5,2.5,38.12,2.5,2.5,2.5,159,6,SSE
10/3/15 6:00,2.5,2.5,37.91,2.5,2.5,2.5,167,6,SSE
10/3/15 6:05,2.5,2.5,37.36,2.5,2.5,2.5,170,7,S
10/3/15 6:10,2.5,2.5,36.97,2.5,2.5,2.5,167,7,SSE
10/3/15 6:15,2.5,2.5,37.53,2.5,2.5,2.5,161,8,SSE
10/3/15 6:20,2.5,2.5,38.13,2.5,2.5,2.5,158,7,SSE
10/3/15 6:25,2.5,2.5,37.57,2.5,2.5,2.5,157,6,SSE
10/3/15 6:30,2.5,2.5,37.88,2.5,2.5,2.5,162,7,SSE
10/3/15 6:35,2.5,2.5,38.73,2.5,2.5,2.5,161,8,SSE
10/3/15 6:40,2.5,2.5,38.58,2.5,2.5,2.5,163,8,SSE
10/3/15 6:45,2.5,2.5,38.4,2.5,2.5,2.5,155,6,SSE
10/3/15 6:50,2.5,2.5,37.87,2.5,2.5,2.5,166,6,SSE
10/3/15 6:55,2.5,2.5,38.07,2.5,2.5,2.5,170,6,S
10/3/15 7:00,2.5,2.5,38.27,2.5,2.5,2.5,160,5,SSE
10/3/15 7:05,2.5,2.5,39.05,2.5,2.5,2.5,166,4,SSE
10/3/15 7:10,2.5,2.5,38.31,2.5,2.5,2.5,160,4,SSE
10/3/15 7:15,2.5,2.5,37.17,2.5,2.5,2.5,169,6,SSE
10/3/15 7:20,2.5,2.5,37.31,2.5,2.5,2.5,165,5,SSE
10/3/15 7:25,2.5,2.5,37.82,2.5,2.5,2.5,171,4,S
10/3/15 7:30,2.5,2.5,38.1,2.5,2.5,2.5,159,5,SSE
10/3/15 7:35,2.5,2.5,38.38,2.5,2.5,2.5,156,5,SSE
10/3/15 7:40,2.5,2.5,38.9,2.5,2.5,2.5,157,6,SSE
10/3/15 7:45,2.5,2.5,38.61,2.5,2.5,2.5,156,7,SSE
10/3/15 7:50,2.5,2.5,38.42,2.5,2.5,2.5,155,7,SSE
10/3/15 7:55,2.5,2.5,38.11,2.5,2.5,2.5,160,6,SSE
10/3/15 8:00,2.5,2.5,37.3,2.5,2.5,2.5,159,6,SSE
10/3/15 8:05,2.5,2.5,36.07,2.5,2.5,2.5,159,6,SSE
10/3/15 8:10,2.5,2.5,35.94,2.5,2.5,2.5,155,6,SSE
10/3/15 8:15,2.5,2.5,34.96,2.5,2.5,2.5,157,6,SSE
10/3/15 8:20,2.5,2.5,34.6,2.5,2.5,2.5,160,6,SSE
10/3/15 8:25,2.5,2.5,34.07,2.5,2.5,2.5,161,6,SSE
10/3/15 8:30,2.5,2.5,31.99,2.5,2.5,2.5,161,6,SSE
10/3/15 8:35,2.5,2.5,31.73,2.5,2.5,2.5,161,7,SSE
10/3/15 8:40,2.5,2.5,30.99,2.5,2.5,2.5,164,6,SSE
10/3/15 8:45,2.5,2.5,29.69,2.5,2.5,2.5,150,7,SSE
10/3/15 8:50,2.5,2.5,29.81,2.5,2.5,2.5,155,8,SSE
10/3/15 8:55,2.5,2.5,29.74,2.5,2.5,2.5,162,6,SSE
10/3/15 9:00,2.5,2.5,28.31,2.5,2.5,2.5,155,6,SSE
10/3/15 9:05,2.5,2.5,28.09,2.5,2.5,2.5,163,7,SSE
10/3/15 9:10,2.5,2.5,27.56,2.5,2.5,2.5,165,7,SSE
10/3/15 9:15,2.5,2.5,28.14,2.5,2.5,2.5,167,6,SSE
10/3/15 9:20,2.5,2.5,27.4,2.5,2.5,2.5,167,6,SSE
10/3/15 9:25,2.5,2.5,26.82,2.5,2.5,2.5,159,8,SSE
10/3/15 9:30,2.5,2.5,26.36,2.5,2.5,2.5,151,7,SSE
10/3/15 9:35,2.5,2.5,25.55,2.5,2.5,2.5,160,7,SSE
10/3/15 9:40,2.5,2.5,26.8,2.5,2.5,2.5,181,6,S
10/3/15 9:45,2.5,2.5,26.97,2.5,2.5,2.5,164,6,SSE
10/3/15 9:50,2.5,2.5,26.79,2.5,2.5,2.5,155,6,SSE
10/3/15 9:55,2.5,2.5,26.05,2.5,2.5,2.5,171,7,S
10/3/15 10:00,2.5,2.5,24.08,2.5,2.5,2.5,153,8,SSE
10/3/15 10:05,2.5,2.5,23.92,2.5,2.5,2.5,163,8,SSE
10/3/15 10:10,2.5,2.5,22.69,2.5,2.5,2.5,162,7,SSE
10/3/15 10:15,2.5,2.5,23.4,2.5,2.5,2.5,167,9,SSE
10/3/15 10:20,2.5,2.5,24.17,2.5,2.5,2.5,161,8,SSE
10/3/15 10:25,2.5,2.5,24.34,2.5,2.5,2.5,159,8,SSE
10/3/15 10:30,2.5,2.5,24.53,2.5,2.5,2.5,163,8,SSE
10/3/15 10:35,2.5,2.5,24.97,2.5,2.5,2.5,157,8,SSE
10/3/15 10:40,2.5,2.5,26.75,2.5,2.5,2.5,161,8,SSE
10/3/15 10:45,2.5,2.5,27.32,2.5,2.5,2.5,173,7,S
10/3/15 10:50,2.5,2.5,25.3,2.5,2.5,2.5,165,7,SSE
10/3/15 10:55,2.5,2.5,25.3,2.5,2.5,2.5,162,7,SSE
10/3/15 11:00,2.5,2.5,24.54,2.5,2.5,2.5,159,7,SSE
10/3/15 11:05,2.5,2.5,24.19,2.5,2.5,2.5,158,9,SSE
10/3/15 11:10,2.5,2.5,23.96,2.5,2.5,2.5,150,8,SSE
10/3/15 11:15,2.5,2.5,23.26,2.5,2.5,2.5,159,10,SSE
10/3/15 11:20,2.5,2.5,22.83,2.5,2.5,2.5,160,8,SSE
10/3/15 11:25,2.5,2.5,21.9,2.5,2.5,2.5,153,9,SSE
10/3/15 11:30,2.5,2.5,20.48,2.5,2.5,2.5,154,8,SSE
10/3/15 11:35,2.5,2.5,19.88,2.5,2.5,2.5,149,9,SSE
10/3/15 11:40,2.5,2.5,19.88,2.5,2.5,2.5,157,11,SSE
10/3/15 11:45,2.5,2.5,20.44,2.5,2.5,2.5,151,11,SSE
10/3/15 11:50,2.5,2.5,19.92,2.5,2.5,2.5,156,12,SSE
10/3/15 11:55,2.5,2.5,20.17,2.5,2.5,2.5,148,10,SSE
10/3/15 12:00,2.5,2.5,19.51,2.5,2.5,2.5,151,9,SSE
10/3/15 12:05,2.5,2.5,19.41,2.5,2.5,2.5,152,8,SSE
10/3/15 12:10,2.5,2.5,18.9,2.5,2.5,2.5,163,9,SSE
10/3/15 12:15,2.5,2.5,18.61,2.5,2.5,2.5,154,8,SSE
10/3/15 12:20,2.5,2.5,17.39,2.5,2.5,2.5,151,10,SSE
10/3/15 12:25,2.5,2.5,15.85,2.5,2.5,2.5,155,11,SSE
10/3/15 12:30,2.5,2.5,16.33,2.5,2.5,2.5,156,11,SSE
10/3/15 12:35,2.5,2.5,20.89,2.5,2.5,2.5,165,10,SSE
10/3/15 12:40,2.5,2.5,25.75,2.5,2.5,2.5,161,9,SSE
10/3/15 12:45,2.5,2.5,29.74,2.5,2.5,2.5,152,11,SSE
10/3/15 12:50,2.5,2.5,31.67,2.5,2.5,2.5,164,12,SSE
10/3/15 12:55,2.5,2.5,32.42,2.5,2.5,2.5,179,8,S
10/3/15 13:00,2.5,2.5,36.37,2.5,2.5,2.5,173,9,S
10/3/15 13:05,2.5,2.5,38.81,2.5,2.5,2.5,163,11,SSE
10/3/15 13:10,2.5,2.5,38.56,2.5,2.5,2.5,161,13,SSE
10/3/15 13:15,2.5,2.5,36.78,2.5,2.5,2.5,156,12,SSE
10/3/15 13:20,2.5,2.5,35.34,2.5,2.5,2.5,156,12,SSE
10/3/15 13:25,2.5,2.5,34.35,2.5,2.5,2.5,164,10,SSE
10/3/15 13:30,2.5,2.5,32.14,2.5,2.5,2.5,165,10,SSE
10/3/15 13:35,2.5,2.5,30.32,2.5,2.5,2.5,166,12,SSE
10/3/15 13:40,2.5,2.5,29.35,2.5,2.5,2.5,167,12,SSE
10/3/15 13:45,2.5,2.5,27.92,2.5,2.5,2.5,167,13,SSE
10/3/15 13:50,2.5,2.5,27.22,2.5,2.5,2.5,164,11,SSE
10/3/15 13:55,2.5,2.5,24.89,2.5,2.5,2.5,160,11,SSE
10/3/15 14:00,2.5,2.5,24.1,2.5,2.5,2.5,158,12,SSE
10/3/15 14:05,2.5,2.5,23.74,2.5,2.5,2.5,151,15,SSE
10/3/15 14:10,2.5,2.5,22.92,2.5,2.5,2.5,149,15,SSE
10/3/15 14:15,2.5,2.5,22.29,2.5,2.5,2.5,155,12,SSE
10/3/15 14:20,2.5,2.5,23.07,2.5,2.5,2.5,167,11,SSE
10/3/15 14:25,2.5,2.5,23.47,2.5,2.5,2.5,157,13,SSE
10/3/15 14:30,2.5,2.5,24.04,2.5,2.5,2.5,170,12,S
10/3/15 14:35,2.5,2.5,24.09,2.5,2.5,2.5,180,13,S
10/3/15 14:40,2.5,2.5,25.57,2.5,2.5,2.5,170,12,S
10/3/15 14:45,2.5,2.5,25.93,2.5,2.5,2.5,171,11,S
10/3/15 14:50,2.5,2.5,26.28,2.5,2.5,2.5,163,10,SSE
10/3/15 14:55,2.5,2.5,25.7,2.5,2.5,2.5,179,10,S
10/3/15 15:00,2.5,2.5,25.64,2.5,2.5,2.5,183,11,S
10/3/15 15:05,2.5,2.5,26.74,2.5,2.5,2.5,179,11,S
10/3/15 15:10,2.5,2.5,28.17,2.5,2.5,2.5,161,11,SSE
10/3/15 15:15,2.5,2.5,28.8,2.5,2.5,2.5,152,12,SSE
10/3/15 15:20,2.5,2.5,28.54,2.5,2.5,2.5,152,12,SSE
10/3/15 15:25,2.5,2.5,27.85,2.5,2.5,2.5,183,9,S
10/3/15 15:30,2.5,2.5,29.17,2.5,2.5,2.5,206,9,SSW
10/3/15 15:35,2.5,2.5,30.3,2.5,2.5,2.5,202,9,SSW
10/3/15 15:40,2.5,2.5,27.93,2.5,2.5,2.5,191,9,S
10/3/15 15:45,2.5,2.5,29.23,2.5,2.5,2.5,227,8,SW
10/3/15 15:50,2.5,2.5,31.9,2.5,2.5,2.5,276,9,W
10/3/15 15:55,2.5,2.5,34.26,2.5,2.5,2.5,268,8,W
10/3/15 16:00,2.5,2.5,35.88,2.5,2.5,2.5,270,6,W
10/3/15 16:05,2.5,2.5,39.75,2.5,2.5,2.5,298,9,WNW
10/3/15 16:10,2.5,2.5,42.3,2.5,2.5,2.5,270,7,W
10/3/15 16:15,2.5,2.5,42.92,2.5,2.5,2.5,240,8,WSW
10/3/15 16:20,2.5,2.5,40.68,2.5,2.5,2.5,260,11,W
10/3/15 16:25,2.5,2.5,44.21,2.5,2.5,2.5,273,15,W
10/3/15 16:30,2.5,2.5,45.82,2.5,2.5,2.5,220,12,SW
10/3/15 16:35,2.5,2.5,46.36,2.5,2.5,2.5,227,11,SW
10/3/15 16:40,2.5,2.5,43.15,2.5,2.5,2.5,239,10,WSW
10/3/15 16:45,2.5,2.5,38.17,2.5,2.5,2.5,253,10,WSW
10/3/15 16:50,2.5,2.5,35.67,2.5,2.5,2.5,258,9,WSW
10/3/15 16:55,2.5,2.5,35.98,2.5,2.5,2.5,227,8,SW
10/3/15 17:00,2.5,2.5,36.98,2.5,2.5,2.5,245,8,WSW
10/3/15 17:05,2.5,2.5,33.36,2.5,2.5,2.5,226,11,SW
10/3/15 17:10,2.5,2.5,31.19,2.5,2.5,2.5,231,13,SW
10/3/15 17:15,2.5,2.5,29.14,2.5,2.5,2.5,231,13,SW
10/3/15 17:20,2.5,2.5,28.89,2.5,2.5,2.5,256,12,WSW
10/3/15 17:25,2.5,2.5,25.79,2.5,2.5,2.5,244,11,WSW
10/3/15 17:30,2.5,2.5,24.75,2.5,2.5,2.5,226,10,SW
10/3/15 17:35,2.5,2.5,25.9,2.5,2.5,2.5,201,11,SSW
10/3/15 17:40,2.5,2.5,24.33,2.5,2.5,2.5,210,11,SSW
10/3/15 17:45,2.5,2.5,23.31,2.5,2.5,2.5,228,13,SW
10/3/15 17:50,2.5,2.5,22.15,2.5,2.5,2.5,227,8,SW
10/3/15 17:55,2.5,2.5,21.52,2.5,2.5,2.5,216,10,SW
10/3/15 18:00,2.5,2.5,22.44,2.5,2.5,2.5,251,9,WSW
10/3/15 18:05,2.5,2.5,20.91,2.5,2.5,2.5,250,11,WSW
10/3/15 18:10,2.5,2.5,21.41,2.5,2.5,2.5,224,11,SW
10/3/15 18:15,2.5,2.5,23.14,2.5,2.5,2.5,188,9,S
10/3/15 18:20,2.5,2.5,23.26,2.5,2.5,2.5,197,8,SSW
10/3/15 18:25,2.5,2.5,24.34,2.5,2.5,2.5,200,6,SSW
10/3/15 18:30,2.5,2.5,26.02,2.5,2.5,2.5,187,7,S
10/3/15 18:35,2.5,2.5,25.03,2.5,2.5,2.5,182,6,S
10/3/15 18:40,2.5,2.5,25.8,2.5,2.5,2.5,178,4,S
10/3/15 18:45,2.5,2.5,26.97,2.5,2.5,2.5,161,5,SSE
10/3/15 18:50,2.5,2.5,26.38,2.5,2.5,2.5,157,6,SSE
10/3/15 18:55,2.5,2.5,26.44,2.5,2.5,2.5,199,6,SSW
10/3/15 19:00,2.5,2.5,28.13,2.5,2.5,2.5,227,4,SW
10/3/15 19:05,2.5,2.5,28.63,2.5,2.5,2.5,231,4,SW
10/3/15 19:10,2.5,2.5,29.18,2.5,2.5,2.5,221,4,SW
10/3/15 19:15,2.5,2.5,29.1,2.5,2.5,2.5,242,6,WSW
10/3/15 19:20,2.5,2.5,29.53,2.5,2.5,2.5,234,7,SW
10/3/15 19:25,2.5,2.5,31.78,2.5,2.5,2.5,233,7,SW
10/3/15 19:30,2.5,2.5,30.64,2.5,2.5,2.5,241,10,WSW
10/3/15 19:35,2.5,2.5,31.62,2.5,2.5,2.5,244,10,WSW
10/3/15 19:40,2.5,2.5,30.7,2.5,2.5,2.5,245,11,WSW
10/3/15 19:45,2.5,2.5,30.41,2.5,2.5,2.5,245,10,WSW
10/3/15 19:50,2.5,2.5,30.98,2.5,2.5,2.5,235,8,SW
10/3/15 19:55,2.5,2.5,33.27,2.5,2.5,2.5,244,9,WSW
10/3/15 20:00,2.5,2.5,33.95,2.5,2.5,2.5,243,7,WSW
10/3/15 20:05,2.5,2.5,34.37,2.5,2.5,2.5,234,9,SW
10/3/15 20:10,2.5,2.5,34.94,2.5,2.5,2.5,225,7,SW
10/3/15 20:15,2.5,2.5,34.74,2.5,2.5,2.5,221,5,SW
10/3/15 20:20,2.5,2.5,34.59,2.5,2.5,2.5,197,2,SSW
10/3/15 20:25,2.5,2.5,36.54,2.5,2.5,2.5,95,3,E
10/3/15 20:30,2.5,2.5,36.66,2.5,2.5,2.5,111,5,ESE
10/3/15 20:35,2.5,2.5,35.77,2.5,2.5,2.5,109,7,ESE
10/3/15 20:40,2.5,2.5,35.78,2.5,2.5,2.5,72,5,ENE
10/3/15 20:45,2.5,2.5,36.86,10.21,2.5,2.5,87,5,E
10/3/15 20:50,2.5,2.5,34.47,2.5,2.5,2.5,115,8,ESE
10/3/15 20:55,2.5,2.5,33.37,2.5,2.5,2.5,117,5,ESE
10/3/15 21:00,2.5,2.5,33.92,2.5,2.5,2.5,128,7,SE
10/3/15 21:05,2.5,2.5,32.96,2.5,2.5,2.5,125,7,SE
10/3/15 21:10,2.5,2.5,31.96,2.5,2.5,2.5,133,11,SE
10/3/15 21:15,2.5,2.5,33.62,2.5,2.5,2.5,136,9,SE
10/3/15 21:20,2.5,2.5,33.71,2.5,2.5,2.5,136,9,SE
10/3/15 21:25,2.5,2.5,33.42,2.5,2.5,2.5,139,11,SE
10/3/15 21:30,2.5,2.5,33.67,2.5,2.5,2.5,140,11,SE
10/3/15 21:35,2.5,2.5,37.25,2.5,2.5,2.5,140,12,SE
10/3/15 21:40,2.5,2.5,38.71,2.5,2.5,2.5,135,10,SE
10/3/15 21:45,2.5,2.5,38.71,2.5,2.5,2.5,138,9,SE
10/3/15 21:50,2.5,2.5,39.09,2.5,2.5,2.5,148,9,SSE
10/3/15 21:55,2.5,2.5,39,2.5,2.5,2.5,139,11,SE
10/3/15 22:00,2.5,2.5,39.64,2.5,2.5,2.5,132,10,SE
