REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2013/5/23 4:30,6446.7,45.46,TRADE
NSW1,2013/5/23 5:00,6557.06,45.49,TRADE
NSW1,2013/5/23 5:30,6759.94,45.16,TRADE
NSW1,2013/5/23 6:00,7134.55,45.07,TRADE
NSW1,2013/5/23 6:30,7946.27,54,TRADE
NSW1,2013/5/23 7:00,8694.44,65.69,TRADE
NSW1,2013/5/23 7:30,9045.81,53.33,TRADE
NSW1,2013/5/23 8:00,9418.86,64.09,TRADE
NSW1,2013/5/23 8:30,9502.3,54.5,TRADE
NSW1,2013/5/23 9:00,9334.84,51.7,TRADE
NSW1,2013/5/23 9:30,8885.4,50.04,TRADE
NSW1,2013/5/23 10:00,8419.52,49.76,TRADE
NSW1,2013/5/23 10:30,8403.3,49.98,TRADE
NSW1,2013/5/23 11:00,8383.37,50.87,TRADE
NSW1,2013/5/23 11:30,8525.49,52.57,TRADE
NSW1,2013/5/23 12:00,8626.02,52.48,TRADE
NSW1,2013/5/23 12:30,8552.92,53.44,TRADE
NSW1,2013/5/23 13:00,8736.27,55.03,TRADE
NSW1,2013/5/23 13:30,9050.32,57.56,TRADE
NSW1,2013/5/23 14:00,9082.58,53.13,TRADE
NSW1,2013/5/23 14:30,9101.14,56.94,TRADE
NSW1,2013/5/23 15:00,9036.05,55.58,TRADE
NSW1,2013/5/23 15:30,9010.57,56.68,TRADE
NSW1,2013/5/23 16:00,9173.75,54.02,TRADE
NSW1,2013/5/23 16:30,9357.01,54.43,TRADE
NSW1,2013/5/23 17:00,9713.68,56.18,TRADE
NSW1,2013/5/23 17:30,10220.04,53.59,TRADE
NSW1,2013/5/23 18:00,10683.11,75.65,TRADE
NSW1,2013/5/23 18:30,10599.73,53.1,TRADE
NSW1,2013/5/23 19:00,10372.37,52.94,TRADE
NSW1,2013/5/23 19:30,10126.65,54.53,TRADE
NSW1,2013/5/23 20:00,9936.95,57.11,TRADE
NSW1,2013/5/23 20:30,9752.04,68.69,TRADE
NSW1,2013/5/23 21:00,9566.52,57.46,TRADE
NSW1,2013/5/23 21:30,9234.94,52.67,TRADE
NSW1,2013/5/23 22:00,8866.74,49.1,TRADE
NSW1,2013/5/23 22:30,8903.24,84.42,TRADE
NSW1,2013/5/23 23:00,8636.97,57.85,TRADE
NSW1,2013/5/23 23:30,8482.76,55.78,TRADE
NSW1,2013/5/24 0:00,8380.36,58.04,TRADE
NSW1,2013/5/24 0:30,8155.6,56.49,TRADE
NSW1,2013/5/24 1:00,7985.12,55.62,TRADE
NSW1,2013/5/24 1:30,7764.33,52.53,TRADE
NSW1,2013/5/24 2:00,7485.37,52.24,TRADE
NSW1,2013/5/24 2:30,7150.19,50.67,TRADE
NSW1,2013/5/24 3:00,6816.68,43.9,TRADE
NSW1,2013/5/24 3:30,6616.01,45.09,TRADE
NSW1,2013/5/24 4:00,6496.08,45.45,TRADE
NSW1,2013/5/24 4:30,6490.29,45.46,TRADE
NSW1,2013/5/24 5:00,6605.96,46.64,TRADE
NSW1,2013/5/24 5:30,6855.79,48.47,TRADE
NSW1,2013/5/24 6:00,7244.75,47.43,TRADE
NSW1,2013/5/24 6:30,8087.68,59.04,TRADE
NSW1,2013/5/24 7:00,8729.33,61.86,TRADE
NSW1,2013/5/24 7:30,9129.02,56.85,TRADE
NSW1,2013/5/24 8:00,9519.64,95.6,TRADE
NSW1,2013/5/24 8:30,9549.82,64.96,TRADE
NSW1,2013/5/24 9:00,9508.12,76.75,TRADE
NSW1,2013/5/24 9:30,9467.72,66.61,TRADE
NSW1,2013/5/24 10:00,9374,57.44,TRADE
NSW1,2013/5/24 10:30,9330.79,58.89,TRADE
NSW1,2013/5/24 11:00,9228.72,58.31,TRADE
NSW1,2013/5/24 11:30,9096.21,57.13,TRADE
NSW1,2013/5/24 12:00,9039.03,61.53,TRADE
NSW1,2013/5/24 12:30,8991.21,59.27,TRADE
NSW1,2013/5/24 13:00,8907.8,53.99,TRADE
NSW1,2013/5/24 13:30,8853.81,55.73,TRADE
NSW1,2013/5/24 14:00,8850.37,55.71,TRADE
NSW1,2013/5/24 14:30,8723.02,58,TRADE
NSW1,2013/5/24 15:00,8697.71,57.45,TRADE
NSW1,2013/5/24 15:30,8746.64,56.33,TRADE
NSW1,2013/5/24 16:00,8849.02,56.94,TRADE
NSW1,2013/5/24 16:30,9021.58,60.71,TRADE
NSW1,2013/5/24 17:00,9361.01,69.94,TRADE
NSW1,2013/5/24 17:30,9909.37,118.92,TRADE
NSW1,2013/5/24 18:00,10287.39,125.07,TRADE
NSW1,2013/5/24 18:30,10173.47,82.4,TRADE
NSW1,2013/5/24 19:00,9975.11,75.9,TRADE
NSW1,2013/5/24 19:30,9708.96,54.67,TRADE
NSW1,2013/5/24 20:00,9541.67,59.49,TRADE
NSW1,2013/5/24 20:30,9352.51,62.23,TRADE
NSW1,2013/5/24 21:00,9203.33,55.33,TRADE
NSW1,2013/5/24 21:30,8977.87,52.32,TRADE
NSW1,2013/5/24 22:00,8735.03,52.73,TRADE
NSW1,2013/5/24 22:30,8843,61.35,TRADE
NSW1,2013/5/24 23:00,8650.41,55.02,TRADE
NSW1,2013/5/24 23:30,8611.9,56.86,TRADE
NSW1,2013/5/25 0:00,8515.27,53.62,TRADE
NSW1,2013/5/25 0:30,8273.56,52.82,TRADE
NSW1,2013/5/25 1:00,7958.11,52.99,TRADE
NSW1,2013/5/25 1:30,7824.04,52.76,TRADE
NSW1,2013/5/25 2:00,7487.32,51.81,TRADE
NSW1,2013/5/25 2:30,7175.04,47.38,TRADE
NSW1,2013/5/25 3:00,6895.82,45.52,TRADE
NSW1,2013/5/25 3:30,6610.15,45.45,TRADE
NSW1,2013/5/25 4:00,6451.79,45.44,TRADE
NSW1,2013/5/25 4:30,6377.22,46.02,TRADE
NSW1,2013/5/25 5:00,6425.36,46.79,TRADE
NSW1,2013/5/25 5:30,6539.58,48.77,TRADE
NSW1,2013/5/25 6:00,6613.51,45.54,TRADE
NSW1,2013/5/25 6:30,6938.71,46.15,TRADE
NSW1,2013/5/25 7:00,7189.55,45.42,TRADE
NSW1,2013/5/25 7:30,7587.03,48.19,TRADE
NSW1,2013/5/25 8:00,8045.85,50.48,TRADE
NSW1,2013/5/25 8:30,8411.3,51.27,TRADE
NSW1,2013/5/25 9:00,8632.69,53.28,TRADE
NSW1,2013/5/25 9:30,8773.15,56.4,TRADE
NSW1,2013/5/25 10:00,8647.01,52.78,TRADE
NSW1,2013/5/25 10:30,8491.52,52.28,TRADE
NSW1,2013/5/25 11:00,8299.62,51.75,TRADE
NSW1,2013/5/25 11:30,8136.61,51.97,TRADE
NSW1,2013/5/25 12:00,7974.03,49.35,TRADE
NSW1,2013/5/25 12:30,7841.24,47.21,TRADE
NSW1,2013/5/25 13:00,7693.27,47.47,TRADE
NSW1,2013/5/25 13:30,7672.49,47.99,TRADE
NSW1,2013/5/25 14:00,7605.45,47.58,TRADE
NSW1,2013/5/25 14:30,7573.48,47.45,TRADE
NSW1,2013/5/25 15:00,7606.77,45.32,TRADE
NSW1,2013/5/25 15:30,7679.36,46.7,TRADE
NSW1,2013/5/25 16:00,7752.24,49.18,TRADE
NSW1,2013/5/25 16:30,7954.49,49.85,TRADE
NSW1,2013/5/25 17:00,8325.42,53.12,TRADE
NSW1,2013/5/25 17:30,8854.08,59.63,TRADE
NSW1,2013/5/25 18:00,9383.84,67.54,TRADE
NSW1,2013/5/25 18:30,9350.83,57.11,TRADE
NSW1,2013/5/25 19:00,9146.22,51.89,TRADE
NSW1,2013/5/25 19:30,8930.24,50.86,TRADE
NSW1,2013/5/25 20:00,8720.5,52.37,TRADE
NSW1,2013/5/25 20:30,8669.63,51.85,TRADE
NSW1,2013/5/25 21:00,8540.33,52.39,TRADE
NSW1,2013/5/25 21:30,8399.8,52.39,TRADE
NSW1,2013/5/25 22:00,8215.86,51.99,TRADE
NSW1,2013/5/25 22:30,8316.79,54.98,TRADE
NSW1,2013/5/25 23:00,8182.85,51.77,TRADE
NSW1,2013/5/25 23:30,8102.55,52.74,TRADE
NSW1,2013/5/26 0:00,7906.38,51.38,TRADE
NSW1,2013/5/26 0:30,7646.16,50.04,TRADE
NSW1,2013/5/26 1:00,7411.67,50.84,TRADE
NSW1,2013/5/26 1:30,7254.38,50.42,TRADE
NSW1,2013/5/26 2:00,7013.02,47.52,TRADE
NSW1,2013/5/26 2:30,6696.54,45.46,TRADE
NSW1,2013/5/26 3:00,6461.13,45.34,TRADE
NSW1,2013/5/26 3:30,6346.02,45.11,TRADE
NSW1,2013/5/26 4:00,6299.25,45.43,TRADE
NSW1,2013/5/26 4:30,6227.03,45.45,TRADE
NSW1,2013/5/26 5:00,6240.43,45.11,TRADE
NSW1,2013/5/26 5:30,6319.53,45.45,TRADE
NSW1,2013/5/26 6:00,6462.56,44.96,TRADE
NSW1,2013/5/26 6:30,6677.36,45.38,TRADE
NSW1,2013/5/26 7:00,6824.43,45.43,TRADE
NSW1,2013/5/26 7:30,7189.53,45.47,TRADE
NSW1,2013/5/26 8:00,7637.34,46.15,TRADE
NSW1,2013/5/26 8:30,7985.55,50.01,TRADE
NSW1,2013/5/26 9:00,8264.27,51.38,TRADE
NSW1,2013/5/26 9:30,8372.02,51.75,TRADE
NSW1,2013/5/26 10:00,8373.42,51.3,TRADE
NSW1,2013/5/26 10:30,8289.96,50.62,TRADE
NSW1,2013/5/26 11:00,8178.91,50.09,TRADE
NSW1,2013/5/26 11:30,8002.83,49.63,TRADE
NSW1,2013/5/26 12:00,7917.98,48.21,TRADE
NSW1,2013/5/26 12:30,7749.18,47.49,TRADE
NSW1,2013/5/26 13:00,7693.57,47.77,TRADE
NSW1,2013/5/26 13:30,7636.88,48.31,TRADE
NSW1,2013/5/26 14:00,7586.48,48.17,TRADE
NSW1,2013/5/26 14:30,7457.66,46.32,TRADE
NSW1,2013/5/26 15:00,7541.57,48,TRADE
NSW1,2013/5/26 15:30,7626.47,48.33,TRADE
NSW1,2013/5/26 16:00,7803.04,50.64,TRADE
NSW1,2013/5/26 16:30,8029.87,52.15,TRADE
NSW1,2013/5/26 17:00,8437.78,54.91,TRADE
NSW1,2013/5/26 17:30,9082.03,73.73,TRADE
NSW1,2013/5/26 18:00,9610.98,57.09,TRADE
NSW1,2013/5/26 18:30,9726.19,59.8,TRADE
NSW1,2013/5/26 19:00,9547.03,55.11,TRADE
NSW1,2013/5/26 19:30,9389.6,54.55,TRADE
NSW1,2013/5/26 20:00,9188.4,52.46,TRADE
NSW1,2013/5/26 20:30,9156.19,54.24,TRADE
NSW1,2013/5/26 21:00,8994.57,51.86,TRADE
NSW1,2013/5/26 21:30,8774.5,51.82,TRADE
NSW1,2013/5/26 22:00,8540.41,49.97,TRADE
NSW1,2013/5/26 22:30,8404.94,53.84,TRADE
NSW1,2013/5/26 23:00,8164.41,51.96,TRADE
NSW1,2013/5/26 23:30,8041.99,54.23,TRADE
NSW1,2013/5/27 0:00,7823.34,51,TRADE
NSW1,2013/5/27 0:30,7578.36,49.84,TRADE
NSW1,2013/5/27 1:00,7341.27,51.43,TRADE
NSW1,2013/5/27 1:30,7239.37,52.56,TRADE
NSW1,2013/5/27 2:00,7037.16,49.22,TRADE
NSW1,2013/5/27 2:30,6755.72,48.23,TRADE
NSW1,2013/5/27 3:00,6530.33,46.61,TRADE
NSW1,2013/5/27 3:30,6440.88,47.25,TRADE
NSW1,2013/5/27 4:00,6371.56,45.46,TRADE
NSW1,2013/5/27 4:30,6429.23,45.17,TRADE
NSW1,2013/5/27 5:00,6543.92,47.33,TRADE
NSW1,2013/5/27 5:30,6894.33,50.71,TRADE
NSW1,2013/5/27 6:00,7332.98,59.41,TRADE
NSW1,2013/5/27 6:30,8140.96,72.07,TRADE
NSW1,2013/5/27 7:00,8889.15,72.73,TRADE
NSW1,2013/5/27 7:30,9365.12,54.16,TRADE
NSW1,2013/5/27 8:00,9761.69,63.56,TRADE
NSW1,2013/5/27 8:30,9863.84,64.9,TRADE
NSW1,2013/5/27 9:00,9709.89,61.99,TRADE
NSW1,2013/5/27 9:30,9681.67,59.61,TRADE
NSW1,2013/5/27 10:00,9484.84,53.57,TRADE
NSW1,2013/5/27 10:30,9384.18,55,TRADE
NSW1,2013/5/27 11:00,9271.28,52.31,TRADE
NSW1,2013/5/27 11:30,9102.29,52.54,TRADE
NSW1,2013/5/27 12:00,9010.28,53.42,TRADE
NSW1,2013/5/27 12:30,8986.74,52.77,TRADE
NSW1,2013/5/27 13:00,8937.85,53.01,TRADE
NSW1,2013/5/27 13:30,8920.08,53.94,TRADE
NSW1,2013/5/27 14:00,8882.22,52.17,TRADE
NSW1,2013/5/27 14:30,8822.21,50.57,TRADE
NSW1,2013/5/27 15:00,8801.27,51.82,TRADE
NSW1,2013/5/27 15:30,8754.49,51.26,TRADE
NSW1,2013/5/27 16:00,8924.93,55,TRADE
NSW1,2013/5/27 16:30,9050.72,49.19,TRADE
NSW1,2013/5/27 17:00,9445.58,55.3,TRADE
NSW1,2013/5/27 17:30,10192.64,56.79,TRADE
NSW1,2013/5/27 18:00,10668.16,84.32,TRADE
NSW1,2013/5/27 18:30,10591.95,63.63,TRADE
NSW1,2013/5/27 19:00,10393.23,61.99,TRADE
NSW1,2013/5/27 19:30,10097.9,58.59,TRADE
NSW1,2013/5/27 20:00,9847.82,55.75,TRADE
NSW1,2013/5/27 20:30,9725.06,56.24,TRADE
NSW1,2013/5/27 21:00,9496.51,52.37,TRADE
NSW1,2013/5/27 21:30,9182.08,51.72,TRADE
NSW1,2013/5/27 22:00,8915.82,50.05,TRADE
NSW1,2013/5/27 22:30,8939.48,72.6,TRADE
NSW1,2013/5/27 23:00,8723.4,56.24,TRADE
NSW1,2013/5/27 23:30,8600.95,53.54,TRADE
NSW1,2013/5/28 0:00,8461.48,52.95,TRADE
NSW1,2013/5/28 0:30,8282.64,54.99,TRADE
NSW1,2013/5/28 1:00,8081.92,53,TRADE
NSW1,2013/5/28 1:30,7911.01,53.03,TRADE
NSW1,2013/5/28 2:00,7679.81,53.19,TRADE
NSW1,2013/5/28 2:30,7278.41,51.01,TRADE
NSW1,2013/5/28 3:00,6967.6,48.62,TRADE
NSW1,2013/5/28 3:30,6778.08,46.86,TRADE
NSW1,2013/5/28 4:00,6664.8,45.57,TRADE
NSW1,2013/5/28 4:30,6644.6,50.26,TRADE
NSW1,2013/5/28 5:00,6692.31,50.73,TRADE
NSW1,2013/5/28 5:30,6955.68,52.26,TRADE
NSW1,2013/5/28 6:00,7342.63,53.11,TRADE
NSW1,2013/5/28 6:30,8120.24,56.26,TRADE
NSW1,2013/5/28 7:00,8786.5,57.33,TRADE
NSW1,2013/5/28 7:30,9102.92,53.95,TRADE
NSW1,2013/5/28 8:00,9451.22,57.99,TRADE
NSW1,2013/5/28 8:30,9474.78,56.81,TRADE
NSW1,2013/5/28 9:00,9273.23,54.95,TRADE
NSW1,2013/5/28 9:30,9346.04,57.01,TRADE
NSW1,2013/5/28 10:00,9315.41,57.2,TRADE
NSW1,2013/5/28 10:30,9294.99,56.75,TRADE
NSW1,2013/5/28 11:00,9119.69,55.77,TRADE
NSW1,2013/5/28 11:30,8984.48,53.01,TRADE
NSW1,2013/5/28 12:00,8884.89,53.34,TRADE
NSW1,2013/5/28 12:30,8851.4,55.67,TRADE
NSW1,2013/5/28 13:00,8820.79,55.47,TRADE
NSW1,2013/5/28 13:30,8761.96,54.33,TRADE
NSW1,2013/5/28 14:00,8752.41,53.75,TRADE
NSW1,2013/5/28 14:30,8706.34,52.7,TRADE
NSW1,2013/5/28 15:00,8704.04,52.48,TRADE
NSW1,2013/5/28 15:30,8742.3,52.63,TRADE
NSW1,2013/5/28 16:00,8859.2,56.06,TRADE
NSW1,2013/5/28 16:30,9067.11,56.1,TRADE
NSW1,2013/5/28 17:00,9385.84,57.9,TRADE
NSW1,2013/5/28 17:30,9954.87,58.79,TRADE
NSW1,2013/5/28 18:00,10366.6,56.57,TRADE
NSW1,2013/5/28 18:30,10223.76,55.49,TRADE
NSW1,2013/5/28 19:00,10114.17,56.84,TRADE
NSW1,2013/5/28 19:30,9839.38,56.87,TRADE
NSW1,2013/5/28 20:00,9627.29,62.23,TRADE
NSW1,2013/5/28 20:30,9509.23,57,TRADE
NSW1,2013/5/28 21:00,9257.38,52.05,TRADE
NSW1,2013/5/28 21:30,8949.81,49.47,TRADE
NSW1,2013/5/28 22:00,8666.79,47.53,TRADE
NSW1,2013/5/28 22:30,8714.3,57.05,TRADE
NSW1,2013/5/28 23:00,8510.9,52.23,TRADE
NSW1,2013/5/28 23:30,8416.72,54.89,TRADE
NSW1,2013/5/29 0:00,8311.51,55.42,TRADE
NSW1,2013/5/29 0:30,8075.03,52.4,TRADE
NSW1,2013/5/29 1:00,7879.31,52.54,TRADE
NSW1,2013/5/29 1:30,7655.99,51.98,TRADE
NSW1,2013/5/29 2:00,7424.25,50.47,TRADE
NSW1,2013/5/29 2:30,7039.22,46,TRADE
NSW1,2013/5/29 3:00,6760.4,45.28,TRADE
NSW1,2013/5/29 3:30,6496.4,45.44,TRADE
NSW1,2013/5/29 4:00,6428.28,45.45,TRADE
NSW1,2013/5/29 4:30,6433.39,44.75,TRADE
NSW1,2013/5/29 5:00,6543.21,45.62,TRADE
NSW1,2013/5/29 5:30,6800.24,46.32,TRADE
NSW1,2013/5/29 6:00,7270.47,47.45,TRADE
NSW1,2013/5/29 6:30,8009.86,52.59,TRADE
NSW1,2013/5/29 7:00,8762.81,59.09,TRADE
NSW1,2013/5/29 7:30,9105.48,52.26,TRADE
NSW1,2013/5/29 8:00,9462.71,58.53,TRADE
NSW1,2013/5/29 8:30,9522.48,56.84,TRADE
NSW1,2013/5/29 9:00,9309.42,53.67,TRADE
NSW1,2013/5/29 9:30,9266.39,53.9,TRADE
NSW1,2013/5/29 10:00,9146.79,52.39,TRADE
NSW1,2013/5/29 10:30,9126.56,53.02,TRADE
NSW1,2013/5/29 11:00,8981.64,54.87,TRADE
NSW1,2013/5/29 11:30,8823.84,53.01,TRADE
NSW1,2013/5/29 12:00,8704.49,53.67,TRADE
NSW1,2013/5/29 12:30,8607.44,54.89,TRADE
NSW1,2013/5/29 13:00,8536.48,49.89,TRADE
NSW1,2013/5/29 13:30,8548.35,48.11,TRADE
NSW1,2013/5/29 14:00,8503.85,49.48,TRADE
NSW1,2013/5/29 14:30,8504.24,49.69,TRADE
NSW1,2013/5/29 15:00,8432.21,50.93,TRADE
NSW1,2013/5/29 15:30,8482.75,51.8,TRADE
NSW1,2013/5/29 16:00,8654.37,52.76,TRADE
NSW1,2013/5/29 16:30,8795.86,52.17,TRADE
NSW1,2013/5/29 17:00,9066.45,57.39,TRADE
NSW1,2013/5/29 17:30,9679.1,58.36,TRADE
NSW1,2013/5/29 18:00,10098.45,55.62,TRADE
NSW1,2013/5/29 18:30,10023.25,52.95,TRADE
NSW1,2013/5/29 19:00,9902.09,54.32,TRADE
NSW1,2013/5/29 19:30,9682.68,55.01,TRADE
NSW1,2013/5/29 20:00,9449.23,52.44,TRADE
NSW1,2013/5/29 20:30,9332,52.94,TRADE
NSW1,2013/5/29 21:00,9128.94,52.02,TRADE
NSW1,2013/5/29 21:30,8865.1,50.75,TRADE
NSW1,2013/5/29 22:00,8613.32,47.68,TRADE
NSW1,2013/5/29 22:30,8655.51,55.31,TRADE
NSW1,2013/5/29 23:00,8501.85,48.86,TRADE
NSW1,2013/5/29 23:30,8377.06,52.69,TRADE
NSW1,2013/5/30 0:00,8276.48,54.4,TRADE
NSW1,2013/5/30 0:30,8074.63,52.36,TRADE
NSW1,2013/5/30 1:00,7867.18,52.43,TRADE
NSW1,2013/5/30 1:30,7656.66,49.94,TRADE
NSW1,2013/5/30 2:00,7408.04,48.09,TRADE
NSW1,2013/5/30 2:30,7054.85,46.35,TRADE
NSW1,2013/5/30 3:00,6791.06,45.44,TRADE
NSW1,2013/5/30 3:30,6577.33,44.78,TRADE
NSW1,2013/5/30 4:00,6502.66,45.47,TRADE
NSW1,2013/5/30 4:30,6514.2,45.08,TRADE
NSW1,2013/5/30 5:00,6579.95,45.61,TRADE
NSW1,2013/5/30 5:30,6843.94,45.67,TRADE
NSW1,2013/5/30 6:00,7274.97,46.8,TRADE
NSW1,2013/5/30 6:30,8056.78,53.35,TRADE
NSW1,2013/5/30 7:00,8698.09,56.86,TRADE
NSW1,2013/5/30 7:30,9111.7,52.86,TRADE
NSW1,2013/5/30 8:00,9467.08,58.38,TRADE
NSW1,2013/5/30 8:30,9460.04,54,TRADE
NSW1,2013/5/30 9:00,9282.12,52.93,TRADE
NSW1,2013/5/30 9:30,9132.83,55,TRADE
NSW1,2013/5/30 10:00,9106.39,54.55,TRADE
NSW1,2013/5/30 10:30,9066.13,53.76,TRADE
NSW1,2013/5/30 11:00,8950.57,53.56,TRADE
NSW1,2013/5/30 11:30,8858.77,53.34,TRADE
NSW1,2013/5/30 12:00,8731.35,53.01,TRADE
NSW1,2013/5/30 12:30,8663.75,52.77,TRADE
NSW1,2013/5/30 13:00,8647.01,51.81,TRADE
NSW1,2013/5/30 13:30,8627.67,53.72,TRADE
NSW1,2013/5/30 14:00,8623.48,53.15,TRADE
NSW1,2013/5/30 14:30,8649.06,51.73,TRADE
NSW1,2013/5/30 15:00,8616.95,53.01,TRADE
NSW1,2013/5/30 15:30,8605.83,53.01,TRADE
NSW1,2013/5/30 16:00,8703.57,53.23,TRADE
NSW1,2013/5/30 16:30,8825.99,53.46,TRADE
NSW1,2013/5/30 17:00,9101.48,56.36,TRADE
NSW1,2013/5/30 17:30,9679.76,59.05,TRADE
NSW1,2013/5/30 18:00,10074.65,48.02,TRADE
NSW1,2013/5/30 18:30,9998.74,59.72,TRADE
NSW1,2013/5/30 19:00,9882.15,53.08,TRADE
NSW1,2013/5/30 19:30,9649.46,52.13,TRADE
NSW1,2013/5/30 20:00,9406.37,52.93,TRADE
NSW1,2013/5/30 20:30,9309.47,53.03,TRADE
NSW1,2013/5/30 21:00,9128.29,52.72,TRADE
NSW1,2013/5/30 21:30,8836.75,49.13,TRADE
NSW1,2013/5/30 22:00,8565.4,48.08,TRADE
NSW1,2013/5/30 22:30,8606.41,54.49,TRADE
NSW1,2013/5/30 23:00,8386.45,53,TRADE
NSW1,2013/5/30 23:30,8295.33,53.37,TRADE
NSW1,2013/5/31 0:00,8218.15,51.89,TRADE
NSW1,2013/5/31 0:30,7947.57,49.9,TRADE
NSW1,2013/5/31 1:00,7718.41,49.39,TRADE
NSW1,2013/5/31 1:30,7521.23,47.58,TRADE
NSW1,2013/5/31 2:00,7311.61,46.57,TRADE
NSW1,2013/5/31 2:30,6911.38,44.83,TRADE
NSW1,2013/5/31 3:00,6619.32,45.08,TRADE
NSW1,2013/5/31 3:30,6462.05,44.35,TRADE
NSW1,2013/5/31 4:00,6351.73,44.11,TRADE
NSW1,2013/5/31 4:30,6349.92,44.43,TRADE
NSW1,2013/5/31 5:00,6414.3,45.09,TRADE
NSW1,2013/5/31 5:30,6690.22,46.1,TRADE
NSW1,2013/5/31 6:00,7154.84,46.75,TRADE
NSW1,2013/5/31 6:30,7885.89,52.24,TRADE
NSW1,2013/5/31 7:00,8584.97,55.05,TRADE
NSW1,2013/5/31 7:30,8960.36,53.13,TRADE
NSW1,2013/5/31 8:00,9316.38,55.97,TRADE
NSW1,2013/5/31 8:30,9351.33,56.04,TRADE
NSW1,2013/5/31 9:00,9255.71,53.03,TRADE
NSW1,2013/5/31 9:30,9102.13,52.53,TRADE
NSW1,2013/5/31 10:00,9006.21,52.95,TRADE
NSW1,2013/5/31 10:30,8912.5,52.74,TRADE
NSW1,2013/5/31 11:00,8753.42,52.81,TRADE
NSW1,2013/5/31 11:30,8664.09,52.71,TRADE
NSW1,2013/5/31 12:00,8573.56,52.95,TRADE
NSW1,2013/5/31 12:30,8601.68,51.61,TRADE
NSW1,2013/5/31 13:00,8546.22,52.53,TRADE
NSW1,2013/5/31 13:30,8473.89,52.83,TRADE
NSW1,2013/5/31 14:00,8486.65,52.91,TRADE
NSW1,2013/5/31 14:30,8461.23,52.95,TRADE
NSW1,2013/5/31 15:00,8473.39,52.95,TRADE
NSW1,2013/5/31 15:30,8491.23,52.96,TRADE
NSW1,2013/5/31 16:00,8589.36,53.01,TRADE
NSW1,2013/5/31 16:30,8669.45,52.03,TRADE
NSW1,2013/5/31 17:00,8882.73,53.92,TRADE
NSW1,2013/5/31 17:30,9414.37,61.87,TRADE
NSW1,2013/5/31 18:00,9689.83,54.42,TRADE
NSW1,2013/5/31 18:30,9458.77,52.82,TRADE
NSW1,2013/5/31 19:00,9360.99,52.8,TRADE
NSW1,2013/5/31 19:30,9095.08,52.96,TRADE
NSW1,2013/5/31 20:00,8933.18,52.63,TRADE
NSW1,2013/5/31 20:30,8717.81,51.78,TRADE
NSW1,2013/5/31 21:00,8589.32,52.58,TRADE
NSW1,2013/5/31 21:30,8398.71,51.23,TRADE
NSW1,2013/5/31 22:00,8193.53,49.55,TRADE
NSW1,2013/5/31 22:30,8383.2,56.55,TRADE
NSW1,2013/5/31 23:00,8233.14,52.11,TRADE
NSW1,2013/5/31 23:30,8202.89,53.25,TRADE
NSW1,2013/6/1 0:00,8101.68,53.98,TRADE
NSW1,2013/6/1 0:30,7946.6,52.45,TRADE
NSW1,2013/6/1 1:00,7657.64,49.59,TRADE
NSW1,2013/6/1 1:30,7415.11,49.32,TRADE
NSW1,2013/6/1 2:00,7112.18,48.82,TRADE
NSW1,2013/6/1 2:30,6735.31,45.24,TRADE
NSW1,2013/6/1 3:00,6368.49,44.38,TRADE
NSW1,2013/6/1 3:30,6211.26,43.81,TRADE
NSW1,2013/6/1 4:00,6069.65,43.84,TRADE
NSW1,2013/6/1 4:30,6080.95,45.07,TRADE
NSW1,2013/6/1 5:00,6090.34,44.58,TRADE
NSW1,2013/6/1 5:30,6129.47,44.17,TRADE
NSW1,2013/6/1 6:00,6258.61,44.5,TRADE
NSW1,2013/6/1 6:30,6588.82,44.37,TRADE
NSW1,2013/6/1 7:00,6860.63,45.1,TRADE
NSW1,2013/6/1 7:30,7212.78,47.34,TRADE
NSW1,2013/6/1 8:00,7595.98,48.41,TRADE
NSW1,2013/6/1 8:30,7898.08,48.11,TRADE
NSW1,2013/6/1 9:00,8189.74,50.62,TRADE
NSW1,2013/6/1 9:30,8378.91,54.66,TRADE
NSW1,2013/6/1 10:00,8398.07,52.08,TRADE
NSW1,2013/6/1 10:30,8345.66,50.38,TRADE
NSW1,2013/6/1 11:00,8305.21,49.76,TRADE
NSW1,2013/6/1 11:30,8171.84,49.72,TRADE
NSW1,2013/6/1 12:00,8122.79,49.73,TRADE
NSW1,2013/6/1 12:30,8098.69,51.87,TRADE
NSW1,2013/6/1 13:00,8019.96,51.47,TRADE
NSW1,2013/6/1 13:30,7986.26,50.37,TRADE
NSW1,2013/6/1 14:00,7992.92,50.1,TRADE
NSW1,2013/6/1 14:30,7983.28,49.91,TRADE
NSW1,2013/6/1 15:00,7979.73,49.57,TRADE
NSW1,2013/6/1 15:30,8048.21,49.58,TRADE
NSW1,2013/6/1 16:00,8186.02,52.32,TRADE
NSW1,2013/6/1 16:30,8401.68,49.44,TRADE
NSW1,2013/6/1 17:00,8726.58,51.31,TRADE
NSW1,2013/6/1 17:30,9071.6,52.02,TRADE
NSW1,2013/6/1 18:00,9216.24,50.4,TRADE
NSW1,2013/6/1 18:30,9068.23,49.72,TRADE
NSW1,2013/6/1 19:00,8836.32,49.58,TRADE
NSW1,2013/6/1 19:30,8683.32,49.52,TRADE
NSW1,2013/6/1 20:00,8433.87,49.51,TRADE
NSW1,2013/6/1 20:30,8358.97,49.49,TRADE
NSW1,2013/6/1 21:00,8235.75,48.69,TRADE
